s_0_score,s_10_score,s_11_score,s_12_score,s_1_score,s_2_score,s_3_score,s_4_score,s_5_score,s_6_score,s_7_score,s_8_score,s_9_score
,,,,,1.048,,,,,,0.988,
3.0,,,,,,,,,,,,3.0
,,,,,,3.0,,,,,,3.0
,,,,,1.032,,0.992,,,,,
3.0,,,,,,,3.0,,,,,
,,,,,1.032,,0.992,,,,,
,,,,,,,,1.88,2.06,,,
,,,,,,,,,3.0,3.0,,
3.0,,,3.0,,,,,,,,,
,,3.0,,,,,,,,,3.0,
,,2.884,,0.644,,,,,,,,
2.676,,,,,,,,,,2.696,,
3.0,,,,,,,,3.0,,,,
,,,,,,,,,,3.0,3.0,
,,,3.0,,,,,3.0,,,,
,,3.592,,,,2.112,,,,,,
,3.0,,3.0,,,,,,,,,
,,,,,5.0,0.0,,,,,,
,,3.0,,,,3.0,,,,,,
,,,,,,,,3.0,,,3.0,
3.0,,,,,,,,,,,3.0,
,,3.0,,,,,,,,,3.0,
,,3.0,,,,3.0,,,,,,
,,,,,,,,,3.0,3.0,,
,,0.992,,,1.032,,,,,,,
,,3.0,,,,,,,,,,3.0
,,,,,,,,,3.0,,3.0,
,,,,3.188,,,1.948,,,,,
,,,,,,,,,,,3.0,3.0
3.0,,,,,,,,,3.0,,,
,2.996,,,,,,,2.996,,,,
3.0,,,,,,,,,,3.0,,
,,3.0,,,,,,,,3.0,,
,,,,,1.048,,,,,,0.988,
,,,3.0,,,,,,3.0,,,
,,2.484,,1.004,,,,,,,,
,,,,,,,3.0,,3.0,,,
3.0,,,,,,,,,,,,3.0
,,,,,,,2.988,3.008,,,,
,,,,,1.032,,0.992,,,,,
,0.972,,,,1.112,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,3.0,,,,,,3.0
,,,,,,,3.0,,,,3.0,
,,,3.0,,,,,,,3.0,,
,2.568,,,1.408,,,,,,,,
,0.968,,,,1.128,,,,,,,
,3.0,,,,,3.0,,,,,,
,,,,,1.032,,0.992,,,,,
,,,,,1.032,,0.992,,,,,
,3.0,,,,,,,3.0,,,,
3.0,,,3.0,,,,,,,,,
,,,,,,,,3.0,3.0,,,
,,,,,1.064,,,,0.984,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,3.0,,,3.0,,
,,0.992,,,1.032,,,,,,,
,,0.992,,,1.032,,,,,,,
,,,,,,,,,3.0,3.0,,
,,,,1.56,,,,,,,2.5,
,,,,,,3.0,,,,3.0,,
,,,3.0,,,,3.0,,,,,
,,,,,,2.988,,,,3.008,,
,,,,,,,,,,2.648,,2.648
,,,,,,,,2.996,,2.996,,
3.0,,,,,,,,,,,3.0,
,,,3.0,,,,,,,,3.0,
,,,,,,2.94,,3.04,,,,
3.0,,,,,,,,,,,3.0,
,,,,,,,3.0,,,,,3.0
,,,,,1.064,,,,0.984,,,
,,,2.664,1.564,,,,,,,,
,,,3.0,,,,,,,,,3.0
,,,,3.152,,,1.952,,,,,
,,,3.0,,,,,3.0,,,,
,,,3.0,,,,,,,,,3.0
,,,,,,,3.0,,,,3.0,
0.996,,,,,1.016,,,,,,,
,,3.0,,,,,,,,,,3.0
,,,2.644,1.344,,,,,,,,
3.0,,,,,,,,,,,,3.0
,,,2.8,1.24,,,,,,,,
,,,,,5.0,0.0,,,,,,
,,,3.0,,,,,,,,3.0,
3.0,,,,,,,,,,,3.0,
,,3.0,,,,,,,,,3.0,
,,3.0,3.0,,,,,,,,,
,,,,,,,3.0,3.0,,,,
,,,,0.488,3.048,,,,,,,
3.0,,,,,,,,,3.0,,,
,,,,,,,3.0,,,,,3.0
,,3.0,,,,,,,3.0,,,
,,,,3.12,,,1.86,,,,,
,,,,,1.032,,,,,,,0.992
,,,,,,,,,,2.804,3.044,
3.0,,,,,,,,,3.0,,,
3.0,,3.0,,,,,,,,,,
3.0,3.0,,,,,,,,,,,
0.996,,,,,1.016,,,,,,,
,,3.0,,,,,,,,,3.0,
2.18,,,,2.18,,,,,,,,
3.0,3.0,,,,,,,,,,,
,,0.992,,,1.032,,,,,,,
3.0,,,,,,,,,,,,3.0
,3.0,3.0,,,,,,,,,,
0.996,,,,,1.016,,,,,,,
,,,,0.496,3.016,,,,,,,
,,,,,1.032,,0.992,,,,,
,,,,,5.0,0.0,,,,,,
,0.976,,,,1.096,,,,,,,
,,,,3.068,,,1.868,,,,,
,,2.688,,,,,,,1.428,,,
0.996,,,,,1.016,,,,,,,
,,,,1.672,,,,2.552,,,,
3.0,,,,,,,,,3.0,,,
3.0,3.0,,,,,,,,,,,
,,,,,,,,,,,3.0,3.0
,,,,1.38,,,,,2.62,,,
,,,3.0,,,,,3.0,,,,
,,,,,,2.988,,,,,3.008,
,,,,1.284,,,,,,,,2.784
3.0,,,,,,,,3.0,,,,
,3.0,,,,,,3.0,,,,,
,,,3.0,,,,3.0,,,,,
3.0,,,,,,,,,3.0,,,
,,,3.0,,,,,,3.0,,,
,,,,,,3.0,3.0,,,,,
,3.0,,,,,,,,,,3.0,
,,,,1.272,,,,,,,,2.552
,,,3.0,,,3.0,,,,,,
,,,,,1.048,,,,,,0.988,
,,3.0,,,,,,,,,,3.0
,,3.768,,,,1.848,,,,,,
,,,,,1.048,,,,,,0.988,
,,2.72,,1.4,,,,,,,,
3.0,,,,,,,,,,,3.0,
,,3.0,,,,3.0,,,,,,
,,,,,,,,,,2.828,3.028,
,,,3.0,,,,,,3.0,,,
3.0,,3.0,,,,,,,,,,
,,,3.0,,,,,,3.0,,,
,,,0.492,,3.032,,,,,,,
,,,,,,,,,,3.0,3.0,
,,,,,,,3.0,,,,3.0,
3.0,,,,,,3.0,,,,,,
,,,3.0,,,,3.0,,,,,
,,,,,,,3.0,3.0,,,,
,,3.0,,,,,,3.0,,,,
,,,,1.5,,,,,2.64,,,
,,,,,,3.0,,,,,,3.0
,,,,,1.032,,,0.992,,,,
,,3.0,,,,,,,3.0,,,
,,,,,,3.0,,,,3.0,,
,,,3.0,,,,,3.0,,,,
,,,,,1.032,,0.992,,,,,
3.0,,,,,,,3.0,,,,,
,,,,,,,,,,,1.592,2.052
,,,,,1.032,,0.992,,,,,
,,,3.0,,,,,,,,,3.0
,3.0,,,,,,,,3.0,,,
,,,,,,3.0,3.0,,,,,
,,,3.0,,,3.0,,,,,,
,,,,,,,,,3.0,,3.0,
,,,,3.104,,,1.744,,,,,
,2.612,2.872,,,,,,,,,,
,3.0,,,,,3.0,,,,,,
3.0,,,,,,,3.0,,,,,
,,,,,,,,,,3.0,,3.0
,,,,,,,,3.0,,3.0,,
,,,1.988,,,,,,,,,3.308
,,,,1.432,,,,,2.512,,,
3.0,,,,,,,,,,3.0,,
3.0,,3.0,,,,,,,,,,
,,,,,1.064,,,,0.984,,,
,0.98,,,,1.08,,,,,,,
,3.0,,,,,,3.0,,,,,
,2.48,,,1.96,,,,,,,,
,,,,,,3.0,,,3.0,,,
,,,,0.56,2.76,,,,,,,
3.0,,,,,,,3.0,,,,,
3.0,,,,,,,,,,,3.0,
,,,3.0,,,,3.0,,,,,
3.0,,,3.0,,,,,,,,,
,3.0,,,,,,,3.0,,,,
,,,3.0,,,,,,,3.0,,
,,2.768,,,,,,2.688,,,,
,,,,1.176,,,,,,,,2.776
,,,,,,,,,3.0,,3.0,
,,,,,1.08,,,,,,0.98,
3.0,,,,,,,3.0,,,,,
,,,,,,3.0,,,,,3.0,
,,,,,,3.0,3.0,,,,,
2.756,,,,,,,,,2.756,,,
,3.0,,3.0,,,,,,,,,
,,,,,,,3.0,3.0,,,,
,,,,,1.112,,,,,,,0.972
,,,3.0,,,,3.0,,,,,
,,,,,,,3.0,3.0,,,,
,,2.82,,1.06,,,,,,,,
,,,,,,,,,,3.0,,3.0
,,,,1.196,,,,,,,2.756,
,,2.68,,,,,,,,2.54,,
,,,,,,,,,,2.952,,2.952
,,,,1.7,,,,,,2.56,,
,,,,0.5,3.0,,,,,,,
,,,,,,,3.0,,3.0,,,
,,,,,,,,,3.0,,,3.0
,,,,,1.064,,,,,,0.984,
,,,,,3.0,,,,,0.5,,
2.556,,,,,,,,,2.556,,,
3.0,,,,,,,,3.0,,,,
,,3.0,,,,,,,,,,3.0
,,3.0,,,,3.0,,,,,,
,,3.0,,,,,,,3.0,,,
,2.872,,,1.292,,,,,,,,
,,,3.0,,,,,,,,,3.0
,,,,,,,,,3.0,,,3.0
,,,,,,,3.0,3.0,,,,
,,,,,,,,,,,2.896,2.876
3.0,,,,,,,,,,3.0,,
,,,,,2.984,,,,,0.504,,
,3.0,,,,,,,,,,3.0,
3.0,,,3.0,,,,,,,,,
,,,,,,3.0,,3.0,,,,
,,,,1.172,,,,,2.612,,,
,,,,,,,2.988,,3.008,,,
,,,,,,,,3.0,3.0,,,
,2.968,,,,,,,,,,,2.988
,,,,,1.032,,,0.992,,,,
,,,2.808,1.188,,,,,,,,
,0.976,,,,1.096,,,,,,,
,,3.0,3.0,,,,,,,,,
,,,,,,,,3.0,3.0,,,
,,0.992,,,1.032,,,,,,,
,,,,1.384,,,,,,,,2.604
,,0.992,,,1.032,,,,,,,
,,,,4.016,,1.476,,,,,,
2.888,2.888,,,,,,,,,,,
3.0,3.0,,,,,,,,,,,
,3.0,,,,,,,,,,3.0,
0.996,,,,,1.016,,,,,,,
,,,2.632,1.352,,,,,,,,
,,3.0,,,,,3.0,,,,,
,,2.948,,,,,,,,2.948,,
,,0.992,,,1.032,,,,,,,
,,,,,,,,3.0,3.0,,,
,,,2.488,,,,,,,,2.748,
,3.0,,,,,3.0,,,,,,
,3.0,,,,,,,,,,,3.0
,2.412,,,1.472,,,,,,,,
,,3.0,,,,3.0,,,,,,
2.796,,,,,,,,2.796,,,,
,,,,,,,3.0,,,3.0,,
,,0.992,,,1.032,,,,,,,
,,,,,,,,,,,3.0,3.0
,,,,,,,,3.0,,3.0,,
,,3.0,,,,,,3.0,,,,
,,,2.548,1.588,,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,3.0,,,,3.0,
,2.392,,,,,,,,2.712,,,
,2.856,,,1.116,,,,,,,,
,,,,,1.096,,,,,,0.976,
,,,,,,3.0,,,,,3.0,
,,,,,,,,,,,2.688,2.728
,,,3.0,,,,,,,3.0,,
,,,,,,,3.0,,,3.0,,
2.492,,,,,,,,2.512,,,,
,,,,,,3.0,3.0,,,,,
,,,,,,,,,,2.076,,2.916
,,,,,,3.0,,,,3.0,,
3.0,3.0,,,,,,,,,,,
,3.0,,,,,,,,,,3.0,
,,3.0,,,,,3.0,,,,,
3.0,,,,,,,3.0,,,,,
,,,2.896,,,,,,,,,2.856
,,,,,4.936,,,,,0.016,,
,,,,,,,3.0,,,,3.0,
2.592,,,,,,,,,2.592,,,
,3.0,3.0,,,,,,,,,,
0.996,,,,,1.016,,,,,,,
,,,0.492,,3.032,,,,,,,
,,3.0,,,,3.0,,,,,,
,,,,,,3.0,,3.0,,,,
,,,,,,,3.0,,,3.0,,
3.0,,,,,,,3.0,,,,,
3.0,,,,,,,,,,3.0,,
,,,3.0,,,,,,,3.0,,
,3.0,,,,,,3.0,,,,,
,,,,,,,,,,2.924,3.024,
,,,,,1.064,,,0.984,,,,
,,,,1.04,,,,,,,,2.82
3.0,,,,,,,,,3.0,,,
,,2.152,,,,,2.052,,,,,
,,1.704,,,,,,,,,1.624,
,,,,,,,3.0,,3.0,,,
,,,,,,,,2.932,,2.972,,
,,2.74,,,,,,,2.76,,,
,,,,,,3.0,,,3.0,,,
3.0,,,,,,,,3.0,,,,
3.0,,,,,,,,,,,,3.0
,,,,,,3.0,3.0,,,,,
,,3.0,3.0,,,,,,,,,
,3.0,3.0,,,,,,,,,,
,,,0.488,,3.048,,,,,,,
,,,,,,,,,3.0,3.0,,
,3.0,,,,,3.0,,,,,,
,,,,,,,3.0,,,3.0,,
,,1.508,,,,,,,,,1.648,
,,,,,,,,1.976,,,1.996,
,,,,1.348,,,,,2.608,,,
,,,,,,,3.0,3.0,,,,
,3.0,,,,,,,3.0,,,,
,,,,,,,1.996,,,,2.836,
,,,,,1.064,,,0.984,,,,
2.26,,,,,,,,,,,2.28,
,,0.992,,,1.032,,,,,,,
,,,2.164,,,,,3.044,,,,
,,2.996,,,,,,,,,,2.996
,,,,,,,,,2.636,,,2.656
,,,,,1.064,,,0.984,,,,
,1.528,,,,,,,,,,2.028,
,,3.0,,,,3.0,,,,,,
3.0,,,,,,,,,,,,3.0
,,,,,5.0,0.0,,,,,,
,,,2.968,1.248,,,,,,,,
,,,,,,,1.996,,,,2.836,
3.0,,,3.0,,,,,,,,,
,,,,,,3.0,,,,,,3.0
3.0,,,,,,,3.0,,,,,
,,3.0,3.0,,,,,,,,,
,,,,,1.112,,,,,,0.972,
,,,2.712,1.252,,,,,,,,
,,,,,,,,3.0,3.0,,,
,3.0,,,,,,,,3.0,,,
,,3.0,,,,,,,,3.0,,
3.0,,,,,,,,,3.0,,,
,,2.928,,0.628,,,,,,,,
,,,,,,,,,3.0,3.0,,
,,,,,,3.0,,,,,,3.0
,,1.704,,,,,,,,,1.624,
2.216,,,,2.236,,,,,,,,
,,,,,,,,,,,1.904,1.464
,,,,,,3.0,,,,,,3.0
,,,3.0,,,,,3.0,,,,
,,,,,,,3.0,,,3.0,,
,3.0,,,,,,,,,,,3.0
,,,3.0,,,3.0,,,,,,
,,,,0.536,2.856,,,,,,,
,,,0.492,,3.032,,,,,,,
,,2.492,,,,,,,2.472,,,
3.0,,,,,,,3.0,,,,,
,,,,,,,3.0,,,3.0,,
,,,,,,3.0,3.0,,,,,
,3.0,,,,,,,,,,,3.0
,,,3.0,,,,,,,,,3.0
,3.0,,,,,,3.0,,,,,
3.0,,,,,,,,3.0,,,,
,3.0,3.0,,,,,,,,,,
,,1.704,,,,,,,,,1.624,
,,3.0,,,,,,3.0,,,,
,,,,,,,,,3.04,2.68,,
,,,,,1.064,,,0.984,,,,
,,,,,,,,,,0.844,4.424,
,3.0,,,,,3.0,,,,,,
3.0,,,,,,,,,3.0,,,
,0.98,,,,1.08,,,,,,,
3.0,,3.0,,,,,,,,,,
,2.04,,,,,,,,,,2.06,
,,,,,,3.0,,,,,,3.0
,,0.992,,,1.032,,,,,,,
,,,,,,3.0,,,,,,3.0
,3.0,,,,,,,,3.0,,,
,,,,3.88,,1.68,,,,,,
3.0,,,,,,,,,3.0,,,
3.0,,,,,,,,3.0,,,,
3.0,,,3.0,,,,,,,,,
,,,,3.952,,1.572,,,,,,
,,,,,,,,2.956,,2.976,,
,,,,,,,,,,0.844,4.424,
,,,,,1.048,,,,,,,0.988
,,3.0,,,,,,,,,,3.0
,,,,,1.064,,,0.984,,,,
3.0,,,,,,,,,,,,3.0
,,1.704,,,,,,,,,1.624,
,,,,1.52,,,,,,,2.4,
3.0,,,,,,,3.0,,,,,
,3.0,,,,,,3.0,,,,,
3.0,,,,,,,,,3.0,,,
3.0,,,,,,,,,,,,3.0
,,3.0,,,,3.0,,,,,,
,,,,,,,,,3.0,,,3.0
,2.888,,2.888,,,,,,,,,
,,,,,,,,,3.064,2.684,,
,3.008,,,,,,2.988,,,,,
,,,,,,,,,1.732,,2.732,
,,,3.0,,,,,,,,3.0,
,,,3.0,,,,,,,,,3.0
,3.0,,,,,,,,,,,3.0
2.872,2.872,,,,,,,,,,,
,3.0,,,,,,,,,,3.0,
,,,2.084,,,,,,,,3.064,
,,,,,,,,,3.0,,,3.0
,3.0,,,,,,,,3.0,,,
,,,,,,,3.0,,,3.0,,
,,3.0,3.0,,,,,,,,,
,,,,,,3.0,3.0,,,,,
,,,,,,,3.0,,,3.0,,
,,,,,,,,,,3.0,3.0,
,,2.9,,,,,,,,,2.92,
,,,,,1.064,,,0.984,,,,
,,,,1.224,,,,2.724,,,,
,,,,1.08,,,,,,,,2.72
,,,,,,3.0,,,,3.0,,
3.0,,,,,,3.0,,,,,,
,,,2.964,,,,,,,2.904,,
3.0,3.0,,,,,,,,,,,
,,,3.0,,,,,,3.0,,,
,,,,,,,3.0,,,,,3.0
,,,,,,3.0,3.0,,,,,
,,,,,,,3.0,,,,3.0,
,,2.616,,0.856,,,,,,,,
3.0,,,,,,,,,,,,3.0
,,,,,,,,3.0,,,,3.0
,,3.0,,,,,,,,,,3.0
,,,,,,3.0,,3.0,,,,
,1.948,2.848,,,,,,,,,,
3.0,,,,,,,3.0,,,,,
,,2.956,1.716,,,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,4.016,,1.476,,,,,,
3.0,,,,,,,,,3.0,,,
,,,3.0,,,,,,,,,3.0
,,,,1.3,,,,,2.58,,,
,,,,,,,3.0,3.0,,,,
3.0,,,,,,,,,,,3.0,
,3.0,3.0,,,,,,,,,,
,,,,,,,,,3.0,,3.0,
,,,,,,,,3.0,,3.0,,
2.196,,,,2.216,,,,,,,,
,,3.0,,,,,,,,3.0,,
3.0,,,,,,,,,,3.0,,
,,,,,,3.0,,,,3.0,,
3.0,,3.0,,,,,,,,,,
,,,,,1.032,,,,,,,0.992
,3.0,,,,,3.0,,,,,,
,2.504,,,1.564,,,,,,,,
,,,,,,,3.0,,3.0,,,
2.228,,,,2.228,,,,,,,,
,,,2.492,1.672,,,,,,,,
,,,3.0,,,,,,,,,3.0
,,3.0,,,,,,,,,,3.0
,,,,1.38,,,,,2.52,,,
,,,,,,3.0,,,,3.0,,
,,,,3.188,,,1.848,,,,,
,,,,,,,,,,3.0,3.0,
2.224,,,,2.244,,,,,,,,
,,,,1.244,,,,,,,,2.984
3.0,,,,,,,,,,3.0,,
,,3.0,,,,,,3.0,,,,
,,,3.0,,,,,3.0,,,,
3.0,,,,,,,,,3.0,,,
,,,3.0,,,,,,,3.0,,
,,,,3.068,,,1.908,,,,,
,,,,,4.952,,,,,0.012,,
,,,,,,,,,3.0,,3.0,
,,,,,,,,,3.0,,,3.0
3.0,,,,,,,,,,3.0,,
,,,,0.532,2.872,,,,,,,
,,,,,,3.0,,,,3.0,,
,,,,,,,,,3.0,,,3.0
,,,,,1.064,,,,,,0.984,
,,,,,,,,3.0,,,,3.0
,,,,,,,3.0,,,,3.0,
,2.616,,,1.396,,,,,,,,
,,,,,,,,,,,3.0,3.0
,,,,,,3.0,,,,3.0,,
,,,3.0,,,,3.0,,,,,
,,,,4.08,,1.38,,,,,,
3.0,,,,,,3.0,,,,,,
,,3.0,,,,,,,3.0,,,
,,,,3.928,,1.608,,,,,,
,,,,,,,,3.0,3.0,,,
,,,3.0,,,,,3.0,,,,
,,,,,1.032,,0.992,,,,,
3.0,,,,,,,,,3.0,,,
,,,,,,,3.0,3.0,,,,
,,,,,,3.0,,,,,3.0,
,,,,,,0.0,,,,,5.0,
3.0,,,3.0,,,,,,,,,
,,,3.0,,,3.0,,,,,,
,,,3.0,,,,,,3.0,,,
,,,,,,3.0,,3.0,,,,
0.996,,,,,1.016,,,,,,,
,,,,,,,,2.988,,,,3.008
,,,3.0,,,,,3.0,,,,
,,,3.0,,,,,,3.0,,,
,,,,,,,,3.0,,3.0,,
,,,,0.54,2.84,,,,,,,
,,,1.76,,,,,,2.88,,,
,,,,,,,3.0,3.0,,,,
,2.988,,,,,,,,,3.008,,
,,,,,,,,,3.0,3.0,,
,,,1.724,,,,,,2.884,,,
,,,,,,0.0,,,,,5.0,
3.0,,,,,,,,,,3.0,,
,,,3.0,,,,,3.0,,,,
3.0,3.0,,,,,,,,,,,
,,3.0,,,,,,3.0,,,,
,,,,3.936,,1.596,,,,,,
,,,,1.496,,,,,,,2.696,
,3.008,,,,,,,2.988,,,,
,,,,,,,,,,3.0,,3.0
,,,,1.756,,,,,,2.556,,
,,0.992,,,1.032,,,,,,,
,,,,,,,,,3.0,,,3.0
,,,,1.136,,,,,2.676,,,
,,,,1.24,,,,,,2.82,,
,,,,,,,3.0,3.0,,,,
,,,,,,,,2.976,,3.016,,
,,,,,,,,,3.164,2.604,,
,,,,,,,,3.0,,3.0,,
,,,,,1.032,,0.992,,,,,
,,3.0,,,,,,,,,,3.0
,,,,,1.032,,,,,,0.992,
,,,,,,,3.0,,3.0,,,
,,,0.492,,3.032,,,,,,,
,,,0.492,,3.032,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,5.0,0.0,,,,,,
,,,,1.272,,,,,,,,2.652
,,,,1.236,,,,,,,2.836,
,,,,,,,,,1.02,,1.02,
,2.568,,,1.288,,,,,,,,
,,2.752,0.852,,,,,,,,,
,,,2.576,1.256,,,,,,,,
,,,,,,3.0,,3.0,,,,
,,3.0,,,,,,,,,,3.0
3.0,,,,,,,,,3.0,,,
,,,,,,,,2.988,,3.008,,
,3.0,3.0,,,,,,,,,,
,3.0,,,,,,,,3.0,,,
3.0,3.0,,,,,,,,,,,
3.0,,,,,,,,,,,,3.0
3.0,,,,,,,3.0,,,,,
,,,,1.308,,,,,,,2.488,
,,,3.0,,,3.0,,,,,,
,,,,,,,,1.0,,,1.1,
,3.0,,,,,,,,,,,3.0
,,,,,,,,,3.0,,,3.0
,,,,4.024,,1.464,,,,,,
3.0,,,,,,3.0,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,3.244,,,1.804,,,,,
,,,,,,,,3.0,3.0,,,
,,3.0,,,,,,3.0,,,,
,,3.2,,,,2.7,,,,,,
,3.0,,3.0,,,,,,,,,
,3.0,,,,,,,3.0,,,,
,,,,,,2.664,,3.224,,,,
,,,,,1.032,,,,,,0.992,
,3.0,3.0,,,,,,,,,,
2.432,,,,,,,,,,,2.452,
,,,,,,3.0,,,,3.0,,
,,,2.44,1.56,,,,,,,,
3.0,,3.0,,,,,,,,,,
,,3.0,,,,,,,,3.0,,
,,,,,1.096,,,,0.976,,,
,,,,,,,,,,2.964,,2.984
3.0,,,3.0,,,,,,,,,
,,3.0,,,,,3.0,,,,,
,,0.988,,,1.048,,,,,,,
,,,,,,,,,,,2.488,2.288
,,3.0,,,,,3.0,,,,,
,,,,,2.952,,,,,0.512,,
,,,,,,0.012,,,,,4.992,
3.0,,,,,,,,,,3.0,,
,,,,1.672,,,,,,,2.472,
,,0.992,,,1.032,,,,,,,
3.0,,,,,,,,,,,,3.0
3.0,,,,,,3.0,,,,,,
,,3.0,,,,,3.0,,,,,
,,,,,1.032,,,,,,,0.992
,,,,,,,,3.0,,3.0,,
,,,,1.52,,,,,,2.6,,
,0.98,,,,1.08,,,,,,,
,3.0,,3.0,,,,,,,,,
,2.996,,,,,,,,,2.996,,
,,3.0,,,,,3.0,,,,,
,,,,,,,3.0,,,,3.0,
,,,,,1.096,,,,0.976,,,
,,,3.0,,,,,,3.0,,,
,,,,,1.048,,,,0.988,,,
,,,,,,,,,3.0,3.0,,
,,,,,,,,,3.0,,,3.0
,,,,,,,,,,,3.0,3.0
,,,,3.128,,,1.908,,,,,
,,,,,,,,2.828,,,2.728,
,,3.0,,,,,,,,,,3.0
,,,,1.232,,,,,2.732,,,
3.0,,,,,,,,3.0,,,,
,,,,,,2.988,,,,,3.008,
,,,0.016,,4.936,,,,,,,
,,,,,5.0,0.0,,,,,,
,,,,,,,3.0,,,3.0,,
,,,,0.94,,,,,,,,2.84
,,,3.0,,,,,,,,3.0,
,,,,2.036,,,,2.456,,,,
,,,,,,,,,3.0,,,3.0
,,,,,,,,,,3.0,,3.0
,,,3.0,,,,,3.0,,,,
,3.0,,,,,,,,,,3.0,
,,,3.0,,,,,,,,3.0,
,,,3.0,,,,,3.0,,,,
3.0,,,,,,,3.0,,,,,
,,,,,,3.0,,,,3.0,,
,,3.0,,,,,,,3.0,,,
,,0.992,,,1.032,,,,,,,
3.0,,,,,,3.0,,,,,,
,,,,,,,3.0,3.0,,,,
,,2.8,,0.98,,,,,,,,
3.0,,,,,,,,,,,,3.0
,,,0.016,,4.936,,,,,,,
,,,,,,,3.0,,,,3.0,
3.0,,,,,,,,3.0,,,,
,,,,3.176,,,1.856,,,,,
,,,,4.064,,1.404,,,,,,
,,,,,,,3.0,,3.0,,,
,,,,,1.128,,,0.968,,,,
,,,0.016,,4.936,,,,,,,
,,,,,,,3.0,,,3.0,,
,,,,,,,,,,,3.0,3.0
,,2.856,,,,,,,3.096,,,
,,,,,,,3.0,,,,3.0,
,,,,,1.032,,,,,,,0.992
2.248,,,,2.268,,,,,,,,
,1.46,3.04,,,,,,,,,,
,,3.0,,,,,,,,,,3.0
,,,,,,,,3.0,,,3.0,
,,,3.0,,,,3.0,,,,,
2.396,,,,2.396,,,,,,,,
,,,,,,,,,,3.0,,3.0
,,,,1.272,,,,,,2.732,,
,,,,,1.048,,,,0.988,,,
,,3.0,,,,,,,3.0,,,
,,,,0.98,,,,,,,,2.9
,,,,,,3.0,3.0,,,,,
,,,,,1.032,,,,,,,0.992
,,,0.016,,4.936,,,,,,,
3.0,,,,,,3.0,,,,,,
3.0,,,3.0,,,,,,,,,
3.0,,3.0,,,,,,,,,,
,,,,,,,,,3.0,,,3.0
,,,,4.056,,1.416,,,,,,
,,3.0,,,,,3.0,,,,,
,,,,,,,,,,,3.0,3.0
,,,,,,,,,,2.784,,3.104
,,,,0.512,2.952,,,,,,,
,,,,,,,,,,3.0,,3.0
,3.0,,,,,,3.0,,,,,
,1.796,,,,,,,,2.476,,,
,,,,1.504,,,,2.604,,,,
,,,,,,,,3.0,,3.0,,
,3.0,3.0,,,,,,,,,,
,,,,1.344,,,,,,,2.664,
2.272,,,,2.292,,,,,,,,
3.0,,,,,,,,,3.0,,,
3.0,,,,,,,,3.0,,,,
,3.0,,,,,,,,,,3.0,
,,2.456,,,,,,,,,,2.456
,,3.0,,,,,,,,,,3.0
,,,,,,,,,3.0,,,3.0
,3.0,,,,,,,,,,3.0,
,,3.152,,,,,,,,2.772,,
,3.0,,,,,3.0,,,,,,
,,,,2.832,,,1.752,,,,,
,3.0,,,,,,,,3.0,,,
,,,,,,2.316,,,3.456,,,
,,,,1.232,,,,2.632,,,,
,,,,,,,,,3.0,3.0,,
,,,,,,3.0,,,,,3.0,
,,3.0,,,,,3.0,,,,,
,,,3.0,,,,,3.0,,,,
2.876,,,,,,,,,,2.876,,
,,,,,,,2.988,,,,,3.008
,,,,,,,,,3.0,3.0,,
,,2.98,,,,,,,3.0,,,
,,,,,,,,,,,3.0,3.0
,,,,,1.048,,,,,,0.988,
2.304,,,,2.304,,,,,,,,
,,3.0,,,,3.0,,,,,,
,,,,,,3.0,3.0,,,,,
,,,,,,,,,,3.0,3.0,
,,,,,,,,2.368,,,,2.328
,,,,1.8,,,,,,,2.44,
,,,3.0,,,,,3.0,,,,
,3.0,,,,,,3.0,,,,,
,,,,1.78,,,,,,,2.46,
,,,0.492,,3.032,,,,,,,
,,,,,,3.0,,,,,,3.0
,,,,1.828,,,,2.428,,,,
,3.0,,,,,,,,3.0,,,
,,3.0,,,,,,,,,3.0,
,,,,,,,,,3.0,,,3.0
,,,,,1.096,,,,,,,0.976
,3.0,3.0,,,,,,,,,,
2.724,,,,,,,,,2.744,,,
,,,,,1.112,,,0.972,,,,
,,3.0,,,,3.0,,,,,,
,,3.0,,,,,3.0,,,,,
,0.984,,,,1.064,,,,,,,
,,,,,,,3.0,,,3.0,,
,3.0,,,,,,,,,3.0,,
,,,,,5.0,0.0,,,,,,
,,,,,,,,,2.996,,2.996,
,,,,,,,3.0,,,,3.0,
,,,3.0,,,,,,,3.0,,
,,,3.0,,,,3.0,,,,,
,,,,1.128,,,,,2.868,,,
,2.936,,,,,,,,3.016,,,
,3.0,,,,,,,,,,,3.0
,3.0,,3.0,,,,,,,,,
3.0,,3.0,,,,,,,,,,
,3.0,,,,,3.0,,,,,,
,,,,,,3.0,,,3.0,,,
,,0.992,,,1.032,,,,,,,
,,,,3.184,,,1.844,,,,,
3.0,,,,,,,,,,,,3.0
,,,,,4.904,,,,,0.024,,
3.0,,,,,,,,3.0,,,,
,0.984,,,,1.064,,,,,,,
,,,,,5.0,0.0,,,,,,
